"EntityId","Chart Label","Technology","Technology Subtype","Year","Official Program Number","Fixed O M dollar per kW","","Reference Name","Publication Year","Report Author(s)","Dataset name","Dataset web source"
"g37293","Scrubbed","Coal","","2033","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37298","Scrubbed","Coal","","2038","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37303","Scrubbed","Coal","","2043","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37308","Scrubbed","Coal","","2048","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37276","Scrubbed","Coal","","2016","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37281","Scrubbed","Coal","","2021","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37286","Scrubbed","Coal","","2026","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37291","Scrubbed","Coal","","2031","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37296","Scrubbed","Coal","","2036","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37301","Scrubbed","Coal","","2041","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37306","Scrubbed","Coal","","2046","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37274","Scrubbed","Coal","","2014","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37279","Scrubbed","Coal","","2019","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37284","Scrubbed","Coal","","2024","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37289","Scrubbed","Coal","","2029","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37294","Scrubbed","Coal","","2034","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37299","Scrubbed","Coal","","2039","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37304","Scrubbed","Coal","","2044","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37272","Scrubbed","Coal","","2012","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37309","Scrubbed","Coal","","2049","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37277","Scrubbed","Coal","","2017","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37282","Scrubbed","Coal","","2022","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g37287","Scrubbed","Coal","","2027","","28.9","","EPA 2010","2010","EPA","Environmental Protection Agency (2010). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/BaseCasev410.html"
"g39649","Scrubbed","Coal","","2009","","31.6","","Lazard 2010","2010","Lazard","Lazard Levelized Cost of Energy Analysis, version 4.0","http://www.dpuc.state.ct.us/DEEPEnergy.nsf/c6c6d525f7cdd1168525797d0047c5bf/8525797c00471adb852579ea00731d74/$FILE/Ex%2013%20-%20Lazard%202010%20Levelized%20Cost%20of%20Energy%20-%20v%204.0.pdf"
"g42334","Scrubbed","Coal","","2011","","31.6","","Lazard 2011","2011","Lazard","Levelized Cost of Energy Analysis - Version 5.0","http://votesolar.org/wp-content/uploads/2012/07/Lazard-June-11-Levelized-Cost-of-Energy-and-proj-to-2020-copy.pdf"
"g42651","Scrubbed","Coal","","2015","","35.97","","UCS 2011","2011","Freese et al.","A Risky Proposition: The Finanical Hazards of New Investment in Coal Plants","http://www.ucsusa.org/sites/default/files/legacy/assets/documents/clean_energy/Appendix-Key-Assumptions-Levelized-Costs.pdf"
"g42650","Scrubbed","Coal","","2015","","35.97","","UCS 2011","2011","Freese et al.","A Risky Proposition: The Finanical Hazards of New Investment in Coal Plants","http://www.ucsusa.org/sites/default/files/legacy/assets/documents/clean_energy/Appendix-Key-Assumptions-Levelized-Costs.pdf"
"g38660","Scrubbed","Coal","","2030","","23","","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g38658","Scrubbed","Coal","","2020","","23","","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g38663","Scrubbed","Coal","","2045","","23","","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g38656","Scrubbed","Coal","","2010","","23","","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g38661","Scrubbed","Coal","","2035","","23","","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g38659","Scrubbed","Coal","","2025","","23","","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g38664","Scrubbed","Coal","","2050","","23","","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g38657","Scrubbed","Coal","","2015","","23","","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g38662","Scrubbed","Coal","","2040","","23","","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g38868","Scrubbed","Coal","","2012","","29.67","","AEO 2012","2012","Energy Information Administration","Annual Energy Outlook 2012","http://www.eia.gov/forecasts/aeo/assumptions/pdf/0554(2012).pdf"
"g42362","Scrubbed","Coal","","2012","","31.6","","Lazard 2012","2012","Lazard","Levelized Cost of Energy Analysis - Version 6.0","https://www.misoenergy.org/Library/Repository/Meeting%20Material/Stakeholder/PAC/2012/20121221/20121221%20PAC%20Supplemental%20Levelized%20Cost%20of%20Energy%20Analysis.pdf"
"g38667","Scrubbed","Coal","","2030","","35.2","","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g38665","Scrubbed","Coal","","2020","","35.2","","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g38670","Scrubbed","Coal","","2045","","35.2","","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g38668","Scrubbed","Coal","","2035","","35.2","","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g38666","Scrubbed","Coal","","2025","","35.2","","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g38671","Scrubbed","Coal","","2050","","35.2","","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g38669","Scrubbed","Coal","","2040","","35.2","","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g42055","Scrubbed","Coal","","2030","","46","","IEA 2012","2012","IEA","Energy Technology Perspectives 2012 Pathways to a Clean Energy System","http://www.iea.org/publications/freepublications/publication/ETP2012_free.pdf"
"g42053","Scrubbed","Coal","","2010","","46","","IEA 2012","2012","IEA","Energy Technology Perspectives 2012 Pathways to a Clean Energy System","http://www.iea.org/publications/freepublications/publication/ETP2012_free.pdf"
"g42056","Scrubbed","Coal","","2050","","46","","IEA 2012","2012","IEA","Energy Technology Perspectives 2012 Pathways to a Clean Energy System","http://www.iea.org/publications/freepublications/publication/ETP2012_free.pdf"
"g42054","Scrubbed","Coal","","2020","","46","","IEA 2012","2012","IEA","Energy Technology Perspectives 2012 Pathways to a Clean Energy System","http://www.iea.org/publications/freepublications/publication/ETP2012_free.pdf"
"g42059","Scrubbed","Coal","","2050","","89","","IEA 2012","2012","IEA","Energy Technology Perspectives 2012 Pathways to a Clean Energy System","http://www.iea.org/publications/freepublications/publication/ETP2012_free.pdf"
"g42058","Scrubbed","Coal","","2030","","104","","IEA 2012","2012","IEA","Energy Technology Perspectives 2012 Pathways to a Clean Energy System","http://www.iea.org/publications/freepublications/publication/ETP2012_free.pdf"
"g42057","Scrubbed","Coal","","2020","","120","","IEA 2012","2012","IEA","Energy Technology Perspectives 2012 Pathways to a Clean Energy System","http://www.iea.org/publications/freepublications/publication/ETP2012_free.pdf"
"g42392","Scrubbed","Coal","","2013","","20.4","","Lazard 2013","2013","Lazard","Levelized Cost of Energy Analysis - Version 7.0","http://gallery.mailchimp.com/ce17780900c3d223633ecfa59/files/Lazard_Levelized_Cost_of_Energy_v7.0.1.pdf"
"g38895","Scrubbed","Coal","","2013","","31.18","","AEO 2013","2013","Energy Information Administration","Annual Energy Outlook 2013","http://www.eia.gov/forecasts/capitalcost/pdf/updated_capcost.pdf"
"g42393","Scrubbed","Coal","","2013","","31.6","","Lazard 2013","2013","Lazard","Levelized Cost of Energy Analysis - Version 7.0","http://gallery.mailchimp.com/ce17780900c3d223633ecfa59/files/Lazard_Levelized_Cost_of_Energy_v7.0.1.pdf"
"g38896","Scrubbed","Coal","","2013","","37.8","","AEO 2013","2013","Energy Information Administration","Annual Energy Outlook 2013","http://www.eia.gov/forecasts/capitalcost/pdf/updated_capcost.pdf"
"g38892","Scrubbed","Coal","","2013","","66.43","","AEO 2013","2013","Energy Information Administration","Annual Energy Outlook 2013","http://www.eia.gov/forecasts/capitalcost/pdf/updated_capcost.pdf"
"g38894","Scrubbed","Coal","","2013","","80.53","","AEO 2013","2013","Energy Information Administration","Annual Energy Outlook 2013","http://www.eia.gov/forecasts/capitalcost/pdf/updated_capcost.pdf"
"g39660","Scrubbed","Coal","","2014","","40","","Lazard 2014","2014","Lazard","Lazard Levelized Cost of Energy Analysis, version 8.0","http://www.lazard.com/PDF/Levelized%20Cost%20of%20Energy%20-%20Version%208.0.pdf"
"g39659","Scrubbed","Coal","","2014","","80","","Lazard 2014","2014","Lazard","Lazard Levelized Cost of Energy Analysis, version 8.0","http://www.lazard.com/PDF/Levelized%20Cost%20of%20Energy%20-%20Version%208.0.pdf"
"g42598","Unscrubbed","Coal","","2009","","24","","MIT 2009","2009","Du and Parsons 2009","Update on the Cost of Nuclear Power","http://web.mit.edu/ceepr/www/publications/workingpapers/2009-004.pdf"
"g41513","Unscrubbed","Coal","","2037","","30.6","","EPA 2013g","2013","EPA","Environmental Protection Agency (2013). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkets/documents/ipm/Chapter_4.pdf"
"g41518","Unscrubbed","Coal","","2042","","30.6","","EPA 2013g","2013","EPA","Environmental Protection Agency (2013). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkets/documents/ipm/Chapter_4.pdf"
"g41523","Unscrubbed","Coal","","2047","","30.6","","EPA 2013g","2013","EPA","Environmental Protection Agency (2013). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkets/documents/ipm/Chapter_4.pdf"
"g41496","Unscrubbed","Coal","","2020","","30.6","","EPA 2013g","2013","EPA","Environmental Protection Agency (2013). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkets/documents/ipm/Chapter_4.pdf"
"g41501","Unscrubbed","Coal","","2025","","30.6","","EPA 2013g","2013","EPA","Environmental Protection Agency (2013). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkets/documents/ipm/Chapter_4.pdf"
"g41506","Unscrubbed","Coal","","2030","","30.6","","EPA 2013g","2013","EPA","Environmental Protection Agency (2013). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkets/documents/ipm/Chapter_4.pdf"
"g41528","Unscrubbed","Coal","","2052","","30.6","","EPA 2013g","2013","EPA","Environmental Protection Agency (2013). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkets/documents/ipm/Chapter_4.pdf"
"g41511","Unscrubbed","Coal","","2035","","30.6","","EPA 2013g","2013","EPA","Environmental Protection Agency (2013). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkets/documents/ipm/Chapter_4.pdf"
"g41516","Unscrubbed","Coal","","2040","","30.6","","EPA 2013g","2013","EPA","Environmental Protection Agency (2013). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkets/documents/ipm/Chapter_4.pdf"
"g41521","Unscrubbed","Coal","","2045","","30.6","","EPA 2013g","2013","EPA","Environmental Protection Agency (2013). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkets/documents/ipm/Chapter_4.pdf"
"g41494","Unscrubbed","Coal","","2018","","30.6","","EPA 2013g","2013","EPA","Environmental Protection Agency (2013). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkets/documents/ipm/Chapter_4.pdf"
"g41526","Unscrubbed","Coal","","2050","","30.6","","EPA 2013g","2013","EPA","Environmental Protection Agency (2013). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkets/documents/ipm/Chapter_4.pdf"
